age,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,gender_Male,gender_Other,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_High School,education_level_Master's,education_level_Other,education_level_PhD,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,grade_subgrade_A2,grade_subgrade_A3,grade_subgrade_A4,grade_subgrade_A5,grade_subgrade_B1,grade_subgrade_B2,grade_subgrade_B3,grade_subgrade_B4,grade_subgrade_B5,grade_subgrade_C1,grade_subgrade_C2,grade_subgrade_C3,grade_subgrade_C4,grade_subgrade_C5,grade_subgrade_D1,grade_subgrade_D2,grade_subgrade_D3,grade_subgrade_D4,grade_subgrade_D5,grade_subgrade_E1,grade_subgrade_E2,grade_subgrade_E3,grade_subgrade_E4,grade_subgrade_E5,grade_subgrade_F1,grade_subgrade_F2,grade_subgrade_F3,grade_subgrade_F4,grade_subgrade_F5
49,17412.33,1451.03,0.126,692,12889.65,15.25,36.0,448.4,2.0,14588.51,2282.6,2.0,0.0,2.0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,106377.8,8864.82,0.135,575,10809.07,12.45,36.0,361.34,4.0,93921.55,44205.03,3.0,0.0,3.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46,46235.93,3852.99,0.24,723,23461.16,7.59,36.0,730.76,6.0,34847.81,6069.86,1.0,0.0,1.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,21467.5,1788.96,0.096,632,4489.55,16.43,36.0,158.79,4.0,26864.2,16248.31,6.0,2.0,6.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54,26239.21,2186.6,0.065,731,22433.03,9.6,36.0,719.65,3.0,19450.13,9693.8,2.0,0.0,3.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,34533.91,2877.83,0.252,746,15912.88,14.25,36.0,545.8,8.0,30213.25,13875.49,2.0,0.0,3.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,53177.17,4431.43,0.413,850,10942.58,11.09,36.0,358.71,5.0,33860.39,20911.03,3.0,0.0,4.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,44424.93,3702.08,0.145,661,17284.88,15.05,36.0,599.61,5.0,66695.67,46016.26,0.0,0.0,0.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
51,36023.0,3001.92,0.133,724,17092.49,10.05,60.0,363.59,1.0,44626.95,42350.14,2.0,0.0,2.0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,23762.57,1980.21,0.179,726,8737.08,11.16,36.0,286.7,2.0,22467.31,21216.64,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,30518.71,2543.23,0.141,662,15806.45,14.32,60.0,370.42,1.0,38897.78,9318.21,3.0,0.0,3.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,81238.7,6769.89,0.116,726,12676.02,12.8,36.0,425.89,10.0,95993.99,20371.93,3.0,0.0,3.0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,130197.44,10849.79,0.063,693,18042.75,11.53,36.0,595.24,3.0,165401.5,76121.42,1.0,0.0,2.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,70374.16,5864.51,0.119,722,26516.78,12.82,36.0,891.16,8.0,82886.3,43536.92,2.0,0.0,3.0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,20462.01,1705.17,0.295,624,6709.69,15.0,36.0,232.59,5.0,16745.3,5389.47,2.0,0.0,3.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
41,85786.02,7148.84,0.102,580,10023.24,14.77,36.0,346.33,5.0,64606.93,50781.58,7.0,0.0,7.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36,29780.08,2481.67,0.272,658,15067.38,12.46,36.0,503.77,2.0,28543.79,24712.6,5.0,0.0,5.0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
65,36385.73,3032.14,0.239,667,24986.54,16.37,60.0,612.55,5.0,48293.63,22394.54,1.0,0.0,1.0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,17028.66,1419.06,0.128,663,5745.56,9.16,60.0,119.72,1.0,14089.69,4339.74,0.0,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
67,38876.87,3239.74,0.382,615,20487.12,11.77,60.0,453.35,6.0,59399.96,19005.73,6.0,0.0,6.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,22673.3,1889.44,0.113,736,500.0,13.82,36.0,17.05,8.0,34360.55,2890.97,2.0,0.0,2.0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,82896.06,6908.0,0.077,677,22705.0,12.9,60.0,515.45,2.0,77481.84,24865.82,1.0,0.0,2.0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,167130.23,13927.52,0.267,804,26375.58,9.35,60.0,552.0,5.0,183155.12,12117.19,3.0,0.0,4.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,36280.64,3023.39,0.04,653,13374.14,13.56,36.0,454.24,4.0,44742.77,34166.82,1.0,0.0,2.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,48353.84,4029.49,0.139,754,11531.97,9.5,36.0,369.4,4.0,55296.81,19797.51,1.0,0.0,1.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,30193.1,2516.09,0.177,776,13049.15,11.68,36.0,431.43,5.0,21257.67,11193.84,0.0,0.0,1.0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,39025.81,3252.15,0.101,638,21653.22,13.41,60.0,497.23,5.0,45509.05,21697.73,2.0,0.0,2.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,25469.37,2122.45,0.213,713,902.21,13.04,36.0,30.42,11.0,46160.12,37115.36,4.0,0.0,5.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,43773.89,3647.82,0.19,713,25948.79,10.74,60.0,560.83,7.0,46134.09,33901.16,2.0,0.0,2.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,46216.07,3851.34,0.053,580,9054.32,15.31,36.0,315.25,6.0,43173.83,2767.96,4.0,0.0,5.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
45,43446.12,3620.51,0.114,738,32992.76,11.77,36.0,1092.21,2.0,42260.9,21293.86,2.0,0.0,4.0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,56839.29,4736.61,0.061,702,11700.41,11.53,36.0,386.0,3.0,75474.13,5677.84,2.0,1.0,7.0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,29184.08,2432.01,0.01,631,6996.65,15.53,36.0,244.36,4.0,24219.14,14989.18,0.0,0.0,0.0,1,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,182390.52,15199.21,0.069,651,16438.26,13.71,60.0,380.02,8.0,191394.45,88584.82,2.0,0.0,3.0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,24550.59,2045.88,0.468,680,17972.01,11.58,36.0,593.33,5.0,37601.82,11264.4,2.0,0.0,2.0,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,24397.07,2033.09,0.125,725,12732.53,11.55,36.0,420.17,1.0,27122.83,7160.96,1.0,0.0,2.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
